3553,ma tosto fia che Padova al palude,"cangerà l'acqua che Vincenza bagna,",per essere al dover le genti crude; ,11,11,11
3554,"e dove Sile e Cagnan s'accompagna,","tal signoreggia e va con la testa alta,",che già per lui carpir si fa la ragna. ,11,11,11
3555,Piangerà Feltro ancora la difalta,"de l'empio suo pastor, che sarà sconcia","sì, che per simil non s'entrò in malta. ",11,11,11
3556,Troppo sarebbe larga la bigoncia,"che ricevesse il sangue ferrarese,","e stanco chi 'l pesasse a oncia a oncia, ",11,11,11
3557,che donerà questo prete cortese,per mostrarsi di parte; e cotai doni,conformi fieno al viver del paese. ,11,11,11
3558,"Sù sono specchi, voi dicete Troni,",onde refulge a noi Dio giudicante;,"sì che questi parlar ne paion buoni"". ",11,11,11
3559,Qui si tacette; e fecemi sembiante,"che fosse ad altro volta, per la rota",in che si mise com' era davante. ,11,11,11
3560,"L'altra letizia, che m'era già nota","per cara cosa, mi si fece in vista",qual fin balasso in che lo sol percuota. ,11,11,11
3561,"Per letiziar là sù fulgor s'acquista,",sì come riso qui; ma giù s'abbuia,"l'ombra di fuor, come la mente è trista. ",11,11,11
3562,"""Dio vede tutto, e tuo veder s'inluia"",","diss' io, ""beato spirto, sì che nulla",voglia di sè a te puot' esser fuia. ,11,11,11
3563,"Dunque la voce tua, che 'l ciel trastulla",sempre col canto di quei fuochi pii,"che di sei ali facen la coculla, ",11,11,11
3564,perchè non satisface a' miei disii?,"Già non attendere' io tua dimanda,","s'io m'intuassi, come tu t'inmii"". ",11,11,11
3565,"""La maggior valle in che l'acqua si spanda"",","incominciaro allor le sue parole,","""fuor di quel mar che la terra inghirlanda, ",11,11,11
3566,tra ' discordanti liti contra 'l sole,"tanto sen va, che fa meridiano",là dove l'orizzonte pria far suole. ,11,11,11
3567,Di quella valle fu' io litorano,"tra Ebro e Macra, che per cammin corto",parte lo Genovese dal Toscano. ,11,11,11
3568,Ad un occaso quasi e ad un orto,"Buggea siede e la terra ond' io fui,",che fè del sangue suo già caldo il porto. ,11,11,11
3569,Folco mi disse quella gente a cui,fu noto il nome mio; e questo cielo,"di me s'imprenta, com' io fe' di lui; ",11,11,11
3570,"chè più non arse la figlia di Belo,","noiando e a Sicheo e a Creusa,","di me, infin che si convenne al pelo; ",11,11,11
3571,nè quella Rodopèa che delusa,"fu da Demofoonte, nè Alcide",quando Iole nel core ebbe rinchiusa. ,11,11,11
3572,"Non però qui si pente, ma si ride,","non de la colpa, ch'a mente non torna,",ma del valor ch'ordinò e provide. ,11,11,11
3573,Qui si rimira ne l'arte ch'addorna,"cotanto affetto, e discernesi 'l bene",per che 'l mondo di sù quel di giù torna. ,11,11,11
3574,Ma perchè tutte le tue voglie piene,"ten porti che son nate in questa spera,",proceder ancor oltre mi convene. ,11,11,11
3575,Tu vuo' saper chi è in questa lumera,che qui appresso me così scintilla,come raggio di sole in acqua mera. ,11,11,11
3576,Or sappi che là entro si tranquilla,"Raab; e a nostr' ordine congiunta,",di lei nel sommo grado si sigilla. ,11,11,11
3577,"Da questo cielo, in cui l'ombra s'appunta","che 'l vostro mondo face, pria ch'altr' alma",del triunfo di Cristo fu assunta. ,11,11,11
3578,Ben si convenne lei lasciar per palma,in alcun cielo de l'alta vittoria,"che s'acquistò con l'una e l'altra palma, ",11,11,11
3579,perch' ella favorò la prima gloria,"di Iosuè in su la Terra Santa,",che poco tocca al papa la memoria. ,11,11,11
3580,"La tua città, che di colui è pianta",che pria volse le spalle al suo fattore,"e di cui è la 'nvidia tanto pianta, ",11,11,11
3581,produce e spande il maladetto fiore,"c'ha disviate le pecore e li agni,",però che fatto ha lupo del pastore. ,11,11,11
3582,Per questo l'Evangelio e i dottor magni,"son derelitti, e solo ai Decretali","si studia, sì che pare a' lor vivagni. ",11,11,11
3583,A questo intende il papa e' cardinali;,"non vanno i lor pensieri a Nazarette,",là dove Gabriello aperse l'ali. ,11,11,11
3584,Ma Vaticano e l'altre parti elette,di Roma che son state cimitero,"a la milizia che Pietro seguette, ",11,11,11
3585,"tosto libere fien de l'avoltero"".",Guardando nel suo Figlio con l'Amore,"che l'uno e l'altro etternalmente spira,",11,11,11
3586,lo primo e ineffabile Valore,quanto per mente e per loco si gira,"con tant' ordine fè, ch'esser non puote",11,11,11
3587,sanza gustar di lui chi ciò rimira. ,"Leva dunque, lettore, a l'alte rote","meco la vista, dritto a quella parte",11,11,11
3588,dove l'un moto e l'altro si percuote; ,e lì comincia a vagheggiar ne l'arte,"di quel maestro che dentro a sè l'ama,",11,11,11
3589,tanto che mai da lei l'occhio non parte. ,Vedi come da indi si dirama,"l'oblico cerchio che i pianeti porta,",11,11,11
3590,per sodisfare al mondo che li chiama. ,"Che se la strada lor non fosse torta,","molta virtù nel ciel sarebbe in vano,",11,11,11
3591,e quasi ogne potenza qua giù morta; ,e se dal dritto più o men lontano,"fosse 'l partire, assai sarebbe manco",11,11,11
3592,e giù e sù de l'ordine mondano. ,"Or ti riman, lettor, sovra 'l tuo banco,","dietro pensando a ciò che si preliba,",11,11,11
3593,s'esser vuoi lieto assai prima che stanco. ,Messo t'ho innanzi: omai per te ti ciba;,chè a sè torce tutta la mia cura,11,11,11
3594,quella materia ond' io son fatto scriba. ,"Lo ministro maggior de la natura,",che del valor del ciel lo mondo imprenta,11,11,11
3595,"e col suo lume il tempo ne misura, ",con quella parte che sù si rammenta,"congiunto, si girava per le spire",11,11,11
3596,in che più tosto ognora s'appresenta; ,e io era con lui; ma del salire,"non m'accors' io, se non com' uom s'accorge,",11,11,11
3597,"anzi 'l primo pensier, del suo venire. ",È Bèatrice quella che sì scorge,"di bene in meglio, sì subitamente",11,11,11
3598,che l'atto suo per tempo non si sporge. ,Quant' esser convenia da sè lucente,"quel ch'era dentro al sol dov' io entra'mi,",11,11,11
3599,"non per color, ma per lume parvente! ","Perch' io lo 'ngegno e l'arte e l'uso chiami,",sì nol direi che mai s'imaginasse;,11,11,11
3600,ma creder puossi e di veder si brami. ,E se le fantasie nostre son basse,"a tanta altezza, non è maraviglia;",11,11,11
3601,chè sopra 'l sol non fu occhio ch'andasse. ,Tal era quivi la quarta famiglia,"de l'alto Padre, che sempre la sazia,",11,11,11
3602,mostrando come spira e come figlia. ,"E Bèatrice cominciò: ""Ringrazia,","ringrazia il Sol de li angeli, ch'a questo",11,11,11
3603,"sensibil t'ha levato per sua grazia"". ",Cor di mortal non fu mai sì digesto,a divozione e a rendersi a Dio,11,11,11
3604,"con tutto 'l suo gradir cotanto presto, ",come a quelle parole mi fec' io;,"e sì tutto 'l mio amore in lui si mise,",11,11,11
3605,che Bèatrice eclissò ne l'oblio. ,"Non le dispiacque; ma sì se ne rise,",che lo splendor de li occhi suoi ridenti,11,11,11
3606,mia mente unita in più cose divise. ,Io vidi più folgòr vivi e vincenti,"far di noi centro e di sè far corona,",11,11,11
3607,più dolci in voce che in vista lucenti: ,così cinger la figlia di Latona,"vedem talvolta, quando l'aere è pregno,",11,11,11
3608,sì che ritenga il fil che fa la zona. ,"Ne la corte del cielo, ond' io rivegno,",si trovan molte gioie care e belle,11,11,11
3609,tanto che non si posson trar del regno; ,e 'l canto di quei lumi era di quelle;,"chi non s'impenna sì che là sù voli,",11,11,11
3610,dal muto aspetti quindi le novelle. ,"Poi, sì cantando, quelli ardenti soli","si fuor girati intorno a noi tre volte,",11,11,11
3611,"come stelle vicine a' fermi poli, ","donne mi parver, non da ballo sciolte,","ma che s'arrestin tacite, ascoltando",11,11,11
3612,fin che le nove note hanno ricolte. ,"E dentro a l'un senti' cominciar: ""Quando","lo raggio de la grazia, onde s'accende",11,11,11
3613,"verace amore e che poi cresce amando, ","multiplicato in te tanto resplende,",che ti conduce su per quella scala,11,11,11
3614,u' sanza risalir nessun discende; ,qual ti negasse il vin de la sua fiala,"per la tua sete, in libertà non fora",11,11,11
3615,se non com' acqua ch'al mar non si cala. ,Tu vuo' saper di quai piante s'infiora,questa ghirlanda che 'ntorno vagheggia,11,11,11
3616,la bella donna ch'al ciel t'avvalora. ,Io fui de li agni de la santa greggia,che Domenico mena per cammino,11,11,11
3617,u' ben s'impingua se non si vaneggia. ,"Questi che m'è a destra più vicino,","frate e maestro fummi, ed esso Alberto",11,11,11
3618,"è di Cologna, e io Thomas d'Aquino. ","Se sì di tutti li altri esser vuo' certo,",di retro al mio parlar ten vien col viso,11,11,11
3619,girando su per lo beato serto. ,Quell' altro fiammeggiare esce del riso,"di Grazian, che l'uno e l'altro foro",11,11,11
3620,aiutò sì che piace in paradiso. ,"L'altro ch'appresso addorna il nostro coro,",quel Pietro fu che con la poverella,11,11,11
3621,offerse a Santa Chiesa suo tesoro. ,"La quinta luce, ch'è tra noi più bella,","spira di tale amor, che tutto 'l mondo",11,11,11
3622,là giù ne gola di saper novella: ,entro v'è l'alta mente u' sì profondo,"saver fu messo, che, se 'l vero è vero,",11,11,11
3623,a veder tanto non surse il secondo. ,Appresso vedi il lume di quel cero,che giù in carne più a dentro vide,11,11,11
3624,l'angelica natura e 'l ministero. ,Ne l'altra piccioletta luce ride,quello avvocato de' tempi cristiani,11,11,11
3625,del cui latino Augustin si provide. ,Or se tu l'occhio de la mente trani,"di luce in luce dietro a le mie lode,",11,11,11
3626,già de l'ottava con sete rimani. ,Per vedere ogne ben dentro vi gode,l'anima santa che 'l mondo fallace,11,11,11
3627,fa manifesto a chi di lei ben ode. ,Lo corpo ond' ella fu cacciata giace,giuso in Cieldauro; ed essa da martiro,11,11,11
3628,e da essilio venne a questa pace. ,Vedi oltre fiammeggiar l'ardente spiro,"d'Isidoro, di Beda e di Riccardo,",11,11,11
3629,che a considerar fu più che viro. ,"Questi onde a me ritorna il tuo riguardo,",è 'l lume d'uno spirto che 'n pensieri,11,11,11
3630,gravi a morir li parve venir tardo: ,"essa è la luce etterna di Sigieri,","che, leggendo nel Vico de li Strami,",11,11,11
3631,"silogizzò invidiosi veri"". ","Indi, come orologio che ne chiami",ne l'ora che la sposa di Dio surge,11,11,11
3632,"a mattinar lo sposo perchè l'ami, ","che l'una parte e l'altra tira e urge,","tin tin sonando con sì dolce nota,",11,11,11
3633,che 'l ben disposto spirto d'amor turge; ,così vid' io la gloriosa rota,muoversi e render voce a voce in tempra,11,11,11
3634,e in dolcezza ch'esser non pò nota ,se non colà dove gioir s'insempra.,"O insensata cura de' mortali,",11,11,11
3635,quanto son difettivi silogismi,quei che ti fanno in basso batter l'ali!,Chi dietro a iura e chi ad amforismi,11,11,11
3636,"sen giva, e chi seguendo sacerdozio,","e chi regnar per forza o per sofismi, ","e chi rubare e chi civil negozio,",11,11,11
3637,chi nel diletto de la carne involto,"s'affaticava e chi si dava a l'ozio, ","quando, da tutte queste cose sciolto,",11,11,11
3638,con Bèatrice m'era suso in cielo,cotanto gloriosamente accolto. ,Poi che ciascuno fu tornato ne lo,11,11,11
3639,"punto del cerchio in che avanti s'era,","fermossi, come a candellier candelo. ",E io senti' dentro a quella lumera,11,11,11
3640,"che pria m'avea parlato, sorridendo","incominciar, faccendosi più mera: ","""Così com' io del suo raggio resplendo,",11,11,11
3641,"sì, riguardando ne la luce etterna,",li tuoi pensieri onde cagioni apprendo. ,"Tu dubbi, e hai voler che si ricerna",11,11,11
3642,in sì aperta e 'n sì distesa lingua,"lo dicer mio, ch'al tuo sentir si sterna, ","ove dinanzi dissi: ""U' ben s'impingua"",",11,11,11
3643,"e là u' dissi: ""Non nacque il secondo"";",e qui è uopo che ben si distingua. ,"La provedenza, che governa il mondo",11,11,11
3644,con quel consiglio nel quale ogne aspetto,"creato è vinto pria che vada al fondo, ",però che andasse ver' lo suo diletto,11,11,11
3645,la sposa di colui ch'ad alte grida,"disposò lei col sangue benedetto, ","in sè sicura e anche a lui più fida,",11,11,11
3646,"due principi ordinò in suo favore,",che quinci e quindi le fosser per guida. ,L'un fu tutto serafico in ardore;,11,11,11
3647,l'altro per sapienza in terra fue,di cherubica luce uno splendore. ,"De l'un dirò, però che d'amendue",11,11,11
3648,"si dice l'un pregiando, qual ch'om prende,",perch' ad un fine fur l'opere sue. ,Intra Tupino e l'acqua che discende,11,11,11
3649,"del colle eletto dal beato Ubaldo,","fertile costa d'alto monte pende, ",onde Perugia sente freddo e caldo,11,11,11
3650,da Porta Sole; e di rietro le piange,per grave giogo Nocera con Gualdo. ,"Di questa costa, là dov' ella frange",11,11,11
3651,"più sua rattezza, nacque al mondo un sole,",come fa questo talvolta di Gange. ,"Però chi d'esso loco fa parole,",11,11,11
3652,"non dica Ascesi, chè direbbe corto,","ma Oriente, se proprio dir vuole. ","Non era ancor molto lontan da l'orto,",11,11,11
3653,ch'el cominciò a far sentir la terra,de la sua gran virtute alcun conforto; ,"chè per tal donna, giovinetto, in guerra",11,11,11
3654,"del padre corse, a cui, come a la morte,",la porta del piacer nessun diserra; ,e dinanzi a la sua spirital corte,11,11,11
3655,et coram patre le si fece unito;,poscia di dì in dì l'amò più forte. ,"Questa, privata del primo marito,",11,11,11
3656,millecent' anni e più dispetta e scura,fino a costui si stette sanza invito; ,nè valse udir che la trovò sicura,11,11,11
3657,"con Amiclate, al suon de la sua voce,",colui ch'a tutto 'l mondo fè paura; ,"nè valse esser costante nè feroce,",11,11,11
3658,"sì che, dove Maria rimase giuso,",ella con Cristo pianse in su la croce. ,"Ma perch' io non proceda troppo chiuso,",11,11,11
3659,Francesco e Povertà per questi amanti,prendi oramai nel mio parlar diffuso. ,"La lor concordia e i lor lieti sembianti,",11,11,11
3660,amore e maraviglia e dolce sguardo,facieno esser cagion di pensier santi; ,tanto che 'l venerabile Bernardo,11,11,11
3661,"si scalzò prima, e dietro a tanta pace","corse e, correndo, li parve esser tardo. ",Oh ignota ricchezza! oh ben ferace!,11,11,11
3662,"Scalzasi Egidio, scalzasi Silvestro","dietro a lo sposo, sì la sposa piace. ",Indi sen va quel padre e quel maestro,11,11,11
3663,con la sua donna e con quella famiglia,che già legava l'umile capestro. ,Nè li gravò viltà di cuor le ciglia,11,11,11
3664,"per esser fi' di Pietro Bernardone,",nè per parer dispetto a maraviglia; ,ma regalmente sua dura intenzione,11,11,11
3665,"ad Innocenzio aperse, e da lui ebbe",primo sigillo a sua religione. ,Poi che la gente poverella crebbe,11,11,11
3666,"dietro a costui, la cui mirabil vita","meglio in gloria del ciel si canterebbe, ",di seconda corona redimita,11,11,11
3667,fu per Onorio da l'Etterno Spiro,la santa voglia d'esto archimandrita. ,"E poi che, per la sete del martiro,",11,11,11
3668,ne la presenza del Soldan superba,"predicò Cristo e li altri che 'l seguiro, ",e per trovare a conversione acerba,11,11,11
3669,"troppo la gente e per non stare indarno,","redissi al frutto de l'italica erba, ",nel crudo sasso intra Tevero e Arno,11,11,11
3670,"da Cristo prese l'ultimo sigillo,",che le sue membra due anni portarno. ,Quando a colui ch'a tanto ben sortillo,11,11,11
3671,piacque di trarlo suso a la mercede,"ch'el meritò nel suo farsi pusillo, ","a' frati suoi, sì com' a giuste rede,",11,11,11
3672,"raccomandò la donna sua più cara,",e comandò che l'amassero a fede; ,e del suo grembo l'anima preclara,11,11,11
3673,"mover si volle, tornando al suo regno,",e al suo corpo non volle altra bara. ,Pensa oramai qual fu colui che degno,11,11,11
3674,collega fu a mantener la barca,di Pietro in alto mar per dritto segno; ,e questo fu il nostro patriarca;,11,11,11
3675,"per che qual segue lui, com' el comanda,",discerner puoi che buone merce carca. ,Ma 'l suo pecuglio di nova vivanda,11,11,11
3676,"è fatto ghiotto, sì ch'esser non puote",che per diversi salti non si spanda; ,e quanto le sue pecore remote,11,11,11
3677,"e vagabunde più da esso vanno,",più tornano a l'ovil di latte vòte. ,Ben son di quelle che temono 'l danno,11,11,11
3678,"e stringonsi al pastor; ma son sì poche,",che le cappe fornisce poco panno. ,"Or, se le mie parole non son fioche,",11,11,11
3679,"se la tua audienza è stata attenta,","se ciò ch'è detto a la mente revoche, ","in parte fia la tua voglia contenta,",11,11,11
3680,"perchè vedrai la pianta onde si scheggia,",e vedra' il corrègger che argomenta ,"""U' ben s'impingua, se non si vaneggia"""".",11,11,11
3681,Sì tosto come l'ultima parola,"la benedetta fiamma per dir tolse,",a rotar cominciò la santa mola;,11,11,11
3682,e nel suo giro tutta non si volse,"prima ch'un'altra di cerchio la chiuse,",e moto a moto e canto a canto colse; ,11,11,11
3683,"canto che tanto vince nostre muse,","nostre serene in quelle dolci tube,",quanto primo splendor quel ch'e' refuse. ,11,11,11
3684,Come si volgon per tenera nube,"due archi paralelli e concolori,","quando Iunone a sua ancella iube, ",11,11,11
3685,"nascendo di quel d'entro quel di fori,",a guisa del parlar di quella vaga,"ch'amor consunse come sol vapori, ",11,11,11
3686,"e fanno qui la gente esser presaga,","per lo patto che Dio con Noè puose,",del mondo che già mai più non s'allaga: ,11,11,11
3687,così di quelle sempiterne rose,"volgiensi circa noi le due ghirlande,",e sì l'estrema a l'intima rispuose. ,11,11,11
3688,"Poi che 'l tripudio e l'altra festa grande,",sì del cantare e sì del fiammeggiarsi,"luce con luce gaudiose e blande, ",11,11,11
3689,"insieme a punto e a voler quetarsi,",pur come li occhi ch'al piacer che i move,conviene insieme chiudere e levarsi; ,11,11,11
3690,del cor de l'una de le luci nove,"si mosse voce, che l'ago a la stella",parer mi fece in volgermi al suo dove; ,11,11,11
3691,"e cominciò: ""L'amor che mi fa bella",mi tragge a ragionar de l'altro duca,per cui del mio sì ben ci si favella. ,11,11,11
3692,"Degno è che, dov' è l'un, l'altro s'induca:","sì che, com' elli ad una militaro,",così la gloria loro insieme luca. ,11,11,11
3693,"L'essercito di Cristo, che sì caro","costò a riarmar, dietro a la 'nsegna","si movea tardo, sospeccioso e raro, ",11,11,11
3694,quando lo 'mperador che sempre regna,"provide a la milizia, ch'era in forse,","per sola grazia, non per esser degna; ",11,11,11
3695,"e, come è detto, a sua sposa soccorse","con due campioni, al cui fare, al cui dire",lo popol disviato si raccorse. ,11,11,11
3696,In quella parte ove surge ad aprire,Zefiro dolce le novelle fronde,"di che si vede Europa rivestire, ",11,11,11
3697,non molto lungi al percuoter de l'onde,"dietro a le quali, per la lunga foga,","lo sol talvolta ad ogne uom si nasconde, ",11,11,11
3698,siede la fortunata Calaroga,sotto la protezion del grande scudo,in che soggiace il leone e soggioga: ,11,11,11
3699,dentro vi nacque l'amoroso drudo,"de la fede cristiana, il santo atleta",benigno a' suoi e a' nemici crudo; ,11,11,11
3700,"e come fu creata, fu repleta","sì la sua mente di viva vertute,","che, ne la madre, lei fece profeta. ",11,11,11
3701,Poi che le sponsalizie fuor compiute,"al sacro fonte intra lui e la Fede,","u' si dotar di mutua salute, ",11,11,11
3702,"la donna che per lui l'assenso diede,",vide nel sonno il mirabile frutto,ch'uscir dovea di lui e de le rede; ,11,11,11
3703,"e perchè fosse qual era in costrutto,",quinci si mosse spirito a nomarlo,del possessivo di cui era tutto. ,11,11,11
3704,Domenico fu detto; e io ne parlo,sì come de l'agricola che Cristo,elesse a l'orto suo per aiutarlo. ,11,11,11
3705,Ben parve messo e famigliar di Cristo:,"chè 'l primo amor che 'n lui fu manifesto,",fu al primo consiglio che diè Cristo. ,11,11,11
3706,Spesse fiate fu tacito e desto,"trovato in terra da la sua nutrice,",come dicesse: 'Io son venuto a questo'. ,11,11,11
3707,Oh padre suo veramente Felice!,"oh madre sua veramente Giovanna,","se, interpretata, val come si dice! ",11,11,11
3708,"Non per lo mondo, per cui mo s'affanna","di retro ad Ostiense e a Taddeo,",ma per amor de la verace manna ,11,11,11
3709,in picciol tempo gran dottor si feo;,tal che si mise a circuir la vigna,"che tosto imbianca, se 'l vignaio è reo. ",11,11,11
3710,E a la sedia che fu già benigna,"più a' poveri giusti, non per lei,","ma per colui che siede, che traligna, ",11,11,11
3711,"non dispensare o due o tre per sei,","non la fortuna di prima vacante,","non decimas, quae sunt pauperum Dei, ",11,11,11
3712,"addimandò, ma contro al mondo errante",licenza di combatter per lo seme,del qual ti fascian ventiquattro piante. ,11,11,11
3713,"Poi, con dottrina e con volere insieme,",con l'officio appostolico si mosse,quasi torrente ch'alta vena preme; ,11,11,11
3714,e ne li sterpi eretici percosse,"l'impeto suo, più vivamente quivi",dove le resistenze eran più grosse. ,11,11,11
3715,Di lui si fecer poi diversi rivi,"onde l'orto catolico si riga,",sì che i suoi arbuscelli stan più vivi. ,11,11,11
3716,Se tal fu l'una rota de la biga,in che la Santa Chiesa si difese,"e vinse in campo la sua civil briga, ",11,11,11
3717,ben ti dovrebbe assai esser palese,"l'eccellenza de l'altra, di cui Tomma",dinanzi al mio venir fu sì cortese. ,11,11,11
3718,Ma l'orbita che fè la parte somma,"di sua circunferenza, è derelitta,",sì ch'è la muffa dov' era la gromma. ,11,11,11
3719,"La sua famiglia, che si mosse dritta","coi piedi a le sue orme, è tanto volta,",che quel dinanzi a quel di retro gitta; ,11,11,11
3720,e tosto si vedrà de la ricolta,"de la mala coltura, quando il loglio",si lagnerà che l'arca li sia tolta. ,11,11,11
3721,"Ben dico, chi cercasse a foglio a foglio","nostro volume, ancor troveria carta","u' leggerebbe ""I' mi son quel ch'i' soglio""; ",11,11,11
3722,"ma non fia da Casal nè d'Acquasparta,","là onde vegnon tali a la scrittura,",ch'uno la fugge e altro la coarta. ,11,11,11
3723,Io son la vita di Bonaventura,"da Bagnoregio, che ne' grandi offici",sempre pospuosi la sinistra cura. ,11,11,11
3724,"Illuminato e Augustin son quici,",che fuor de' primi scalzi poverelli,che nel capestro a Dio si fero amici. ,11,11,11
3725,"Ugo da San Vittore è qui con elli,","e Pietro Mangiadore e Pietro Spano,",lo qual giù luce in dodici libelli; ,11,11,11
3726,Natàn profeta e 'l metropolitano,Crisostomo e Anselmo e quel Donato,ch'a la prim' arte degnò porre mano. ,11,11,11
3727,"Rabano è qui, e lucemi dallato",il calavrese abate Giovacchino,di spirito profetico dotato. ,11,11,11
3728,Ad inveggiar cotanto paladino,mi mosse l'infiammata cortesia,di fra Tommaso e 'l discreto latino; ,11,11,11
3729,"e mosse meco questa compagnia"".","Imagini, chi bene intender cupe","quel ch'i' or vidi - e ritegna l'image,",11,11,11
3730,"mentre ch'io dico, come ferma rupe -,",quindici stelle che 'n diverse plage,lo ciel avvivan di tanto sereno,11,11,11
3731,che soperchia de l'aere ogne compage; ,imagini quel carro a cu' il seno,"basta del nostro cielo e notte e giorno,",11,11,11
3732,sì ch'al volger del temo non vien meno; ,imagini la bocca di quel corno,che si comincia in punta de lo stelo,11,11,11
3733,"a cui la prima rota va dintorno, ","aver fatto di sè due segni in cielo,",qual fece la figliuola di Minoi,11,11,11
3734,allora che sentì di morte il gelo; ,"e l'un ne l'altro aver li raggi suoi,",e amendue girarsi per maniera,11,11,11
3735,che l'uno andasse al primo e l'altro al poi; ,e avrà quasi l'ombra de la vera,costellazione e de la doppia danza,11,11,11
3736,che circulava il punto dov' io era: ,"poi ch'è tanto di là da nostra usanza,",quanto di là dal mover de la Chiana,11,11,11
3737,si move il ciel che tutti li altri avanza. ,"Lì si cantò non Bacco, non Peana,","ma tre persone in divina natura,",11,11,11
3738,e in una persona essa e l'umana. ,Compiè 'l cantare e 'l volger sua misura;,"e attesersi a noi quei santi lumi,",11,11,11
3739,felicitando sè di cura in cura. ,Ruppe il silenzio ne' concordi numi,poscia la luce in che mirabil vita,11,11,11
3740,"del poverel di Dio narrata fumi, ","e disse: ""Quando l'una paglia è trita,","quando la sua semenza è già riposta,",11,11,11
3741,a batter l'altra dolce amor m'invita. ,Tu credi che nel petto onde la costa,si trasse per formar la bella guancia,11,11,11
3742,"il cui palato a tutto 'l mondo costa, ","e in quel che, forato da la lancia,","e prima e poscia tanto sodisfece,",11,11,11
3743,"che d'ogne colpa vince la bilancia, ",quantunque a la natura umana lece,"aver di lume, tutto fosse infuso",11,11,11
3744,da quel valor che l'uno e l'altro fece; ,"e però miri a ciò ch'io dissi suso,",quando narrai che non ebbe 'l secondo,11,11,11
3745,lo ben che ne la quinta luce è chiuso. ,"Or apri li occhi a quel ch'io ti rispondo,",e vedrai il tuo credere e 'l mio dire,11,11,11
3746,nel vero farsi come centro in tondo. ,Ciò che non more e ciò che può morire,non è se non splendor di quella idea,11,11,11
3747,"che partorisce, amando, il nostro Sire; ",chè quella viva luce che sì mea,"dal suo lucente, che non si disuna",11,11,11
3748,"da lui nè da l'amor ch'a lor s'intrea, ","per sua bontate il suo raggiare aduna,","quasi specchiato, in nove sussistenze,",11,11,11
3749,etternalmente rimanendosi una. ,Quindi discende a l'ultime potenze,"giù d'atto in atto, tanto divenendo,",11,11,11
3750,che più non fa che brevi contingenze; ,e queste contingenze essere intendo,"le cose generate, che produce",11,11,11
3751,con seme e sanza seme il ciel movendo. ,La cera di costoro e chi la duce,non sta d'un modo; e però sotto 'l segno,11,11,11
3752,idèale poi più e men traluce. ,"Ond' elli avvien ch'un medesimo legno,","secondo specie, meglio e peggio frutta;",11,11,11
3753,e voi nascete con diverso ingegno. ,Se fosse a punto la cera dedutta,"e fosse il cielo in sua virtù supprema,",11,11,11
3754,la luce del suggel parrebbe tutta; ,"ma la natura la dà sempre scema,",similemente operando a l'artista,11,11,11
3755,ch'a l'abito de l'arte ha man che trema. ,Però se 'l caldo amor la chiara vista,"de la prima virtù dispone e segna,",11,11,11
3756,tutta la perfezion quivi s'acquista. ,Così fu fatta già la terra degna,di tutta l'animal perfezione;,11,11,11
3757,così fu fatta la Vergine pregna; ,"sì ch'io commendo tua oppinione,",che l'umana natura mai non fue,11,11,11
3758,nè fia qual fu in quelle due persone. ,"Or s'i' non procedesse avanti piùe,","'Dunque, come costui fu sanza pare?'",11,11,11
3759,comincerebber le parole tue. ,"Ma perchè paia ben ciò che non pare,","pensa chi era, e la cagion che 'l mosse,",11,11,11
3760,"quando fu detto ""Chiedi"", a dimandare. ","Non ho parlato sì, che tu non posse","ben veder ch'el fu re, che chiese senno",11,11,11
3761,acciò che re sufficiente fosse; ,non per sapere il numero in che enno,"li motor di qua sù, o se necesse",11,11,11
3762,con contingente mai necesse fenno; ,"non si est dare primum motum esse,",o se del mezzo cerchio far si puote,11,11,11
3763,triangol sì ch'un retto non avesse. ,"Onde, se ciò ch'io dissi e questo note,",regal prudenza è quel vedere impari,11,11,11
3764,in che lo stral di mia intenzion percuote; ,"e se al ""surse"" drizzi li occhi chiari,",vedrai aver solamente respetto,11,11,11
3765,"ai regi, che son molti, e ' buon son rari. ",Con questa distinzion prendi 'l mio detto;,e così puote star con quel che credi,11,11,11
3766,del primo padre e del nostro Diletto. ,"E questo ti sia sempre piombo a' piedi,",per farti mover lento com' uom lasso,11,11,11
3767,e al sì e al no che tu non vedi: ,"chè quelli è tra li stolti bene a basso,",che sanza distinzione afferma e nega,11,11,11
3768,ne l'un così come ne l'altro passo; ,perch' elli 'ncontra che più volte piega,"l'oppinion corrente in falsa parte,",11,11,11
3769,e poi l'affetto l'intelletto lega. ,"Vie più che 'ndarno da riva si parte,","perchè non torna tal qual e' si move,",11,11,11
3770,chi pesca per lo vero e non ha l'arte. ,E di ciò sono al mondo aperte prove,"Parmenide, Melisso e Brisso e molti,",11,11,11
3771,li quali andaro e non sapèan dove; ,sì fè Sabellio e Arrio e quelli stolti,che furon come spade a le Scritture,11,11,11
3772,in render torti li diritti volti. ,"Non sien le genti, ancor, troppo sicure","a giudicar, sì come quei che stima",11,11,11
3773,le biade in campo pria che sien mature; ,ch'i' ho veduto tutto 'l verno prima,"lo prun mostrarsi rigido e feroce,",11,11,11
3774,poscia portar la rosa in su la cima; ,e legno vidi già dritto e veloce,"correr lo mar per tutto suo cammino,",11,11,11
3775,perire al fine a l'intrar de la foce. ,"Non creda donna Berta e ser Martino,","per vedere un furare, altro offerere,",11,11,11
3776,vederli dentro al consiglio divino; ,"chè quel può surgere, e quel può cadere"".","Dal centro al cerchio, e sì dal cerchio al centro",11,11,11
